,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
J. Daa,FEU,170.0333333334,12.0,51.0,23.529411764705884,11.0,29.0,37.93103448275862,1.0,22.0,4.545454545454546,1.0,2.0,50.0,26.0,4.0,11.0,15.0,10.0,14.0,5.0,1.0,6.0,22.0,8.0,-27.0,3.0,10.0
J. Jones,FEU,6.7333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-15.0,2.0,4.0
R. Montemayor,FEU,152.35000000009998,13.0,43.0,30.232558139534884,9.0,18.0,50.0,4.0,25.0,16.0,3.0,3.0,100.0,33.0,9.0,12.0,21.0,2.0,4.0,1.0,2.0,3.0,11.0,1.0,10.0,3.0,9.0
N. Duque,FEU,0.4666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
R. Alforque,FEU,222.73333333309998,26.0,65.0,40.0,24.0,56.0,42.857142857142854,2.0,9.0,22.22222222222222,15.0,25.0,60.0,69.0,17.0,34.0,51.0,29.0,19.0,11.0,0.0,11.0,18.0,35.0,7.0,3.0,10.0
M. Konateh,FEU,344.14999999989993,41.0,88.0,46.59090909090909,41.0,87.0,47.12643678160919,0.0,1.0,0.0,22.0,31.0,70.96774193548387,104.0,55.0,104.0,159.0,9.0,24.0,9.0,25.0,34.0,22.0,38.0,-3.0,3.0,10.0
V. Pre,FEU,333.4333333334,48.0,124.0,38.70967741935484,40.0,95.0,42.10526315789474,8.0,29.0,27.586206896551722,30.0,40.0,75.0,134.0,19.0,55.0,74.0,16.0,35.0,2.0,6.0,8.0,21.0,30.0,-50.0,3.0,10.0
C. Anonuevo,FEU,88.6333333334,4.0,21.0,19.047619047619047,2.0,8.0,25.0,2.0,13.0,15.384615384615385,1.0,3.0,33.333333333333336,11.0,6.0,15.0,21.0,6.0,8.0,7.0,2.0,9.0,7.0,6.0,-33.0,2.0,5.0
A. Nakai,FEU,72.66666666649999,7.0,23.0,30.434782608695652,4.0,8.0,50.0,3.0,15.0,20.0,2.0,6.0,33.333333333333336,19.0,3.0,9.0,12.0,1.0,3.0,2.0,0.0,2.0,10.0,5.0,-21.0,3.0,10.0
A. Bagunu,FEU,58.4333333333,3.0,13.0,23.076923076923077,2.0,9.0,22.22222222222222,1.0,4.0,25.0,5.0,5.0,100.0,12.0,3.0,8.0,11.0,2.0,5.0,1.0,1.0,2.0,6.0,7.0,-4.0,1.0,8.0
J. Pasaol,FEU,238.1666666667,24.0,86.0,27.906976744186046,19.0,63.0,30.158730158730158,5.0,23.0,21.73913043478261,19.0,32.0,59.375,72.0,4.0,33.0,37.0,26.0,22.0,12.0,0.0,12.0,18.0,28.0,-83.0,3.0,10.0
K. Padrones,NU,197.1166666666,25.0,47.0,53.191489361702125,22.0,39.0,56.41025641025641,3.0,8.0,37.5,10.0,20.0,50.0,63.0,28.0,29.0,57.0,6.0,10.0,2.0,7.0,9.0,24.0,20.0,-60.0,2.0,10.0
K. Perciano,NU,70.3833333335,12.0,26.0,46.15384615384615,12.0,26.0,46.15384615384615,0.0,0.0,0.0,1.0,2.0,50.0,25.0,3.0,8.0,11.0,1.0,7.0,1.0,0.0,1.0,14.0,1.0,-42.0,2.0,10.0
S. Enriquez,NU,183.0166666667,22.0,58.0,37.93103448275862,8.0,23.0,34.78260869565217,14.0,35.0,40.0,13.0,16.0,81.25,71.0,5.0,12.0,17.0,25.0,9.0,8.0,1.0,9.0,9.0,16.0,8.0,2.0,10.0
N. Tulabut,NU,41.5333333334,4.0,9.0,44.44444444444444,3.0,5.0,60.0,1.0,4.0,25.0,0.0,1.0,0.0,9.0,6.0,7.0,13.0,6.0,4.0,0.0,1.0,1.0,5.0,2.0,-6.0,1.0,7.0
M. Diassana,NU,4.0666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0
J. Figueroa,NU,303.2,40.0,105.0,38.095238095238095,34.0,79.0,43.037974683544306,6.0,26.0,23.076923076923077,22.0,32.0,68.75,108.0,15.0,56.0,71.0,27.0,30.0,9.0,2.0,11.0,28.0,41.0,-38.0,2.0,10.0
B. Parks,NU,30.05,2.0,5.0,40.0,2.0,3.0,66.66666666666667,0.0,2.0,0.0,2.0,4.0,50.0,6.0,2.0,5.0,7.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,11.0,2.0,8.0
R. Jumamoy,NU,135.0833333334,16.0,76.0,21.05263157894737,7.0,35.0,20.0,9.0,41.0,21.951219512195124,12.0,13.0,92.3076923076923,53.0,6.0,9.0,15.0,11.0,14.0,8.0,1.0,9.0,13.0,18.0,-44.0,2.0,10.0
D. Lim,NU,133.78333333330002,8.0,33.0,24.242424242424242,2.0,12.0,16.666666666666668,6.0,21.0,28.571428571428573,1.0,3.0,33.333333333333336,23.0,2.0,18.0,20.0,4.0,2.0,4.0,0.0,4.0,15.0,6.0,-39.0,2.0,10.0
E. Dela Cruz,NU,35.5166666667,2.0,7.0,28.571428571428573,2.0,7.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,9.0,4.0,2.0,1.0,0.0,1.0,11.0,0.0,-15.0,2.0,10.0
J. Garcia,NU,22.9,3.0,10.0,30.0,3.0,10.0,30.0,0.0,0.0,0.0,1.0,2.0,50.0,7.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0
P. Palacielo,NU,208.99999999999997,29.0,81.0,35.80246913580247,29.0,79.0,36.70886075949367,0.0,2.0,0.0,6.0,14.0,42.857142857142854,64.0,17.0,44.0,61.0,10.0,16.0,7.0,6.0,13.0,32.0,18.0,-7.0,2.0,10.0
P. Yu,NU,132.36666666669998,3.0,33.0,9.090909090909092,2.0,11.0,18.181818181818183,1.0,22.0,4.545454545454546,7.0,11.0,63.63636363636363,14.0,8.0,15.0,23.0,9.0,4.0,1.0,0.0,1.0,9.0,7.0,-14.0,2.0,10.0
T. Garcia,NU,82.8666666667,13.0,26.0,50.0,13.0,25.0,52.0,0.0,1.0,0.0,13.0,21.0,61.904761904761905,39.0,2.0,5.0,7.0,9.0,14.0,2.0,0.0,2.0,18.0,14.0,-24.0,1.0,8.0
P. Francisco,NU,105.89999999989999,15.0,41.0,36.58536585365854,9.0,20.0,45.0,6.0,21.0,28.571428571428573,0.0,0.0,0.0,36.0,8.0,8.0,16.0,6.0,5.0,8.0,2.0,10.0,9.0,4.0,8.0,2.0,10.0
G. Santiago,NU,82.8333333334,4.0,25.0,16.0,1.0,9.0,11.11111111111111,3.0,16.0,18.75,11.0,14.0,78.57142857142857,22.0,6.0,12.0,18.0,2.0,3.0,4.0,1.0,5.0,14.0,11.0,-15.0,2.0,10.0
I. Manansala,NU,229.2999999999,33.0,82.0,40.24390243902439,31.0,64.0,48.4375,2.0,18.0,11.11111111111111,22.0,32.0,68.75,90.0,24.0,37.0,61.0,11.0,12.0,7.0,0.0,7.0,19.0,37.0,5.0,2.0,10.0
R. Finney,UE,2.1833333334000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0
R. Go,UE,11.6833333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-13.0,2.0,4.0
N. Mulingtapang,UE,120.88333333329999,6.0,22.0,27.272727272727273,5.0,14.0,35.714285714285715,1.0,8.0,12.5,11.0,14.0,78.57142857142857,24.0,2.0,5.0,7.0,18.0,9.0,3.0,0.0,3.0,11.0,16.0,8.0,6.0,10.0
P. Momowei,UE,352.78333333340004,45.0,115.0,39.130434782608695,44.0,110.0,40.0,1.0,5.0,20.0,40.0,88.0,45.45454545454545,131.0,32.0,104.0,136.0,18.0,48.0,12.0,10.0,22.0,28.0,93.0,26.0,6.0,10.0
J. Jimenez,UE,14.0833333334,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,-6.0,3.0,3.0
R. Malaga III,UE,34.4166666668,2.0,7.0,28.571428571428573,2.0,5.0,40.0,0.0,2.0,0.0,2.0,2.0,100.0,6.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,2.0,15.0,2.0,-9.0,3.0,7.0
K. Spandonis,UE,22.500000000000004,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,4.0,4.0,6.0
D. Fikes,UE,181.79999999979998,20.0,54.0,37.03703703703704,13.0,23.0,56.52173913043478,7.0,31.0,22.580645161290324,10.0,17.0,58.8235294117647,57.0,12.0,21.0,33.0,12.0,18.0,6.0,4.0,10.0,26.0,15.0,-10.0,6.0,10.0
D. Robles,UE,7.8666666668,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0
E. Galang,UE,225.0500000001,22.0,66.0,33.333333333333336,7.0,19.0,36.8421052631579,15.0,47.0,31.914893617021278,6.0,8.0,75.0,65.0,3.0,25.0,28.0,12.0,8.0,10.0,5.0,15.0,23.0,13.0,2.0,5.0,9.0
H. Cruz-Dumont,UE,45.666666666599994,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,2.0,7.0,1.0,0.0,1.0,13.0,1.0,-7.0,3.0,7.0
J. Abate,UE,247.45,29.0,71.0,40.84507042253521,21.0,46.0,45.65217391304348,8.0,25.0,32.0,17.0,23.0,73.91304347826087,83.0,12.0,26.0,38.0,19.0,15.0,5.0,1.0,6.0,25.0,19.0,-10.0,6.0,10.0
R. Maga,UE,191.3666666666,28.0,66.0,42.42424242424242,21.0,50.0,42.0,7.0,16.0,43.75,2.0,2.0,100.0,65.0,6.0,13.0,19.0,13.0,13.0,6.0,2.0,8.0,14.0,8.0,6.0,6.0,10.0
G. Wilson,UE,121.36666666660001,18.0,39.0,46.15384615384615,15.0,29.0,51.724137931034484,3.0,10.0,30.0,14.0,18.0,77.77777777777777,53.0,4.0,7.0,11.0,12.0,12.0,5.0,0.0,5.0,4.0,13.0,12.0,6.0,10.0
J. Cruz-Dumont,UE,188.0166666666,13.0,46.0,28.26086956521739,5.0,24.0,20.833333333333332,8.0,22.0,36.36363636363637,10.0,12.0,83.33333333333333,44.0,7.0,27.0,34.0,19.0,7.0,7.0,3.0,10.0,15.0,10.0,-54.0,6.0,10.0
W. Lingolingo,UE,231.9666666667,30.0,78.0,38.46153846153846,11.0,24.0,45.833333333333336,19.0,54.0,35.18518518518518,13.0,15.0,86.66666666666667,92.0,12.0,31.0,43.0,6.0,8.0,17.0,1.0,18.0,25.0,16.0,32.0,6.0,10.0
R. Torres,UP,118.0,8.0,33.0,24.242424242424242,8.0,22.0,36.36363636363637,0.0,11.0,0.0,9.0,10.0,90.0,25.0,4.0,9.0,13.0,17.0,8.0,5.0,0.0,5.0,14.0,9.0,1.0,7.0,8.0
C. Briones,UP,53.566666666699994,4.0,15.0,26.666666666666668,3.0,6.0,50.0,1.0,9.0,11.11111111111111,0.0,0.0,0.0,9.0,1.0,5.0,6.0,5.0,2.0,1.0,0.0,1.0,5.0,1.0,-29.0,7.0,7.0
S. Alter,UP,30.4666666667,4.0,9.0,44.44444444444444,4.0,7.0,57.142857142857146,0.0,2.0,0.0,0.0,2.0,0.0,8.0,5.0,7.0,12.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,-3.0,6.0,6.0
D. Ududo,UP,85.86666666670001,13.0,32.0,40.625,13.0,32.0,40.625,0.0,0.0,0.0,11.0,21.0,52.38095238095238,37.0,17.0,12.0,29.0,1.0,10.0,1.0,3.0,4.0,21.0,20.0,21.0,8.0,9.0
D. Walker,UP,18.3666666666,1.0,3.0,33.333333333333336,1.0,3.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,-17.0,4.0,4.0
Q. Millora-Brown,UP,200.5,28.0,49.0,57.142857142857146,27.0,44.0,61.36363636363637,1.0,5.0,20.0,17.0,24.0,70.83333333333333,74.0,26.0,54.0,80.0,7.0,17.0,3.0,14.0,17.0,19.0,33.0,67.0,8.0,9.0
J. Felicilda,UP,123.63333333329999,12.0,28.0,42.857142857142854,8.0,17.0,47.05882352941177,4.0,11.0,36.36363636363637,1.0,4.0,25.0,29.0,3.0,19.0,22.0,12.0,10.0,5.0,0.0,5.0,13.0,5.0,36.0,7.0,8.0
F. Lopez,UP,175.19999999979999,35.0,63.0,55.55555555555556,31.0,43.0,72.09302325581395,4.0,20.0,20.0,19.0,34.0,55.88235294117647,93.0,3.0,43.0,46.0,14.0,21.0,7.0,11.0,18.0,20.0,31.0,26.0,8.0,9.0
G. Abadiano,UP,157.25,14.0,51.0,27.45098039215686,8.0,28.0,28.571428571428573,6.0,23.0,26.08695652173913,6.0,9.0,66.66666666666667,40.0,4.0,14.0,18.0,16.0,4.0,6.0,0.0,6.0,8.0,13.0,60.0,7.0,8.0
T. Fortea,UP,146.15,23.0,47.0,48.93617021276596,9.0,15.0,60.0,14.0,32.0,43.75,12.0,15.0,80.0,72.0,3.0,16.0,19.0,19.0,15.0,9.0,1.0,10.0,13.0,14.0,43.0,8.0,9.0
G. Stevens,UP,58.550000000000004,5.0,10.0,50.0,5.0,10.0,50.0,0.0,0.0,0.0,4.0,11.0,36.36363636363637,14.0,8.0,11.0,19.0,2.0,5.0,1.0,2.0,3.0,15.0,8.0,20.0,7.0,8.0
M. Belmonte,UP,115.1499999999,19.0,39.0,48.717948717948715,15.0,30.0,50.0,4.0,9.0,44.44444444444444,4.0,4.0,100.0,46.0,5.0,22.0,27.0,11.0,11.0,1.0,2.0,3.0,14.0,8.0,66.0,8.0,9.0
